,bigpointvalue,tick,file_name,uct_offset,type_session,resample_tf,start_date,end_date,custom_session_start,custom_session_stop,costi,direzione,tipo_ordine,entry_rules,exit_bars,level,ADD_RULE_CONDITION,TP,SL
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(MedPrice(DATAFRAME),158).shift(2)>11)&(SMA(AvgPrice(DATAFRAME),23).shift(4)<SMA(OPEN(DATAFRAME),12).shift(3))",17,history.close,False,3232,3579
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(SMA(AvgPrice(DATAFRAME),23).shift(4)<SMA(OPEN(DATAFRAME),12).shift(3))&(RSI(OPEN(DATAFRAME),183).shift(1)>26)",18,history.close,False,3422,3525
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(OPEN(DATAFRAME),128).shift(3)<RSI(CLOSE(DATAFRAME),83).shift(2))&(RSI(CLOSE(DATAFRAME),150).shift(1)<72)",17,history.close,False,3344,4100
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(CLOSE(DATAFRAME),114).shift(4)<73)&(RSI(OPEN(DATAFRAME),66).shift(2)>RSI(LOW(DATAFRAME),78).shift(3))",9,history.close,False,3075,3235
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(MedBodyPrice(DATAFRAME),94).shift(3)<63)&(RSI(OPEN(DATAFRAME),128).shift(3)<RSI(CLOSE(DATAFRAME),83).shift(2))",11,history.close,False,2602,2541
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(SMA(AvgPrice(DATAFRAME),94).shift(4)<SMA(MedBodyPrice(DATAFRAME),144).shift(3))&(RSI(MedPrice(DATAFRAME),165).shift(4)>RSI(AvgPrice(DATAFRAME),164).shift(3))",4,history.close,False,2421,2012
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(AvgPrice(DATAFRAME),7).shift(2)<RSI(OPEN(DATAFRAME),116).shift(4))&(SMA(MedBodyPrice(DATAFRAME),114).shift(4)<SMA(OPEN(DATAFRAME),5).shift(3))",10,history.close,False,2529,2700
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(SMA(HIGH(DATAFRAME),109).shift(2)>SMA(OPEN(DATAFRAME),94).shift(1))&(RSI(MedBodyPrice(DATAFRAME),101).shift(3)>RSI(OPEN(DATAFRAME),150).shift(1))",9,history.close,False,3062,2550
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(MedPrice(DATAFRAME),131).shift(1)>RSI(MedPrice(DATAFRAME),151).shift(2))&(RSI(MedBodyPrice(DATAFRAME),36).shift(2)<RSI(OPEN(DATAFRAME),30).shift(2))",10,history.close,False,2978,2462
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,long,market,"(RSI(LOW(DATAFRAME),103).shift(3)<RSI(MedBodyPrice(DATAFRAME),104).shift(4))&(RSI(MedPrice(DATAFRAME),74).shift(4)>RSI(CLOSE(DATAFRAME),49).shift(4))",6,history.close,False,2593,2321
0,50,0.25,ES,CST6CDT,1,60min,2010-01-01,2023-05-01,0830,1500,25,short,market,"(RSI(MedBodyPrice(DATAFRAME),139).shift(2)>58)&(SMA(AvgPrice(DATAFRAME),185).shift(3)<SMA(CLOSE(DATAFRAME),138).shift(2))",7,history.close,False,2588,1538
